status,url
failed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-gurugram-gurgram-2-to-6-years-210624911325
failed,https://www.naukri.com/job-listings-cloud-financial-analyst-srs-solution-noida-mumbai-pune-chennai-bengaluru-5-to-8-years-270324501753
failed,https://www.naukri.com/job-listings-epm-cloud-consultant-ibm-india-pvt-limited-gurugram-4-to-8-years-250624907961
failed,https://www.naukri.com/job-listings-epm-cloud-consultant-ibm-india-pvt-limited-gurugram-2-to-6-years-240624906263
failed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-gurugram-2-to-4-years-130624913964
failed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-gurugram-5-to-7-years-130624911775
failed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-gurugram-5-to-10-years-110624911175
failed,https://www.naukri.com/job-listings-cloud-data-engineer-neal-analytics-mumbai-pune-chennai-gurugram-bengaluru-2-to-7-years-110124501600
failed,https://www.naukri.com/job-listings-full-time-opportunity-dba-cloud-database-sr-engineer-with-ntt-data-ntt-data-information-processing-services-private-l-imited-noida-bangalore-rural-chennai-7-to-12-years-260624011604
failed,https://www.naukri.com/job-listings-senior-cloud-engineer-sendhelper-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-7-years-120923500782
failed,https://www.naukri.com/job-listings-cloud-engineer-ipropal-allps-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-3-to-5-years-160823500409
failed,https://www.naukri.com/job-listings-java-dev-google-cloud-practice-engineer-rackspace-technology-hyderabad-gurugram-bengaluru-4-to-8-years-150424501868
failed,https://www.naukri.com/job-listings-application-developer-cloud-fullstack-ibm-india-pvt-limited-gurugram-3-to-7-years-180624903939
failed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-gurugram-3-to-5-years-140624909948
failed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-gurugram-3-to-5-years-070624906685
failed,https://www.naukri.com/job-listings-cloud-platform-engineer-accenture-solutions-pvt-ltd-gurugram-3-to-5-years-040624912743
failed,https://www.naukri.com/job-listings-cloud-operations-lead-essenware-private-limted-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-7-years-210524501691
failed,https://www.naukri.com/job-listings-google-cloud-admin-response-informatics-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-4-years-191023500608
failed,https://www.naukri.com/job-listings-cloud-engineering-track-cloudseed-technologies-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-3-to-6-years-070823501263
failed,https://www.naukri.com/job-listings-it-technical-lead-cloud-and-ai-cosmic-it-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-050424500274
failed,https://www.naukri.com/job-listings-cloud-engineer-gcp-tacnique-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-7-years-200324500691
failed,https://www.naukri.com/job-listings-google-cloud-engineer-han-digital-solution-p-hyderabad-delhi-pune-bengaluru-3-to-6-years-140520500568
failed,https://www.naukri.com/job-listings-cloud-native-engineer-accenture-solutions-pvt-ltd-gurugram-3-to-5-years-280524912687
failed,https://www.naukri.com/job-listings-professional-cloud-engineer-lister-technologies-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-100624500414
failed,https://www.naukri.com/job-listings-cloud-architect-gcp-cloud-advance-career-solutions-gurugram-bengaluru-mumbai-all-areas-8-to-10-years-260624012403
failed,https://www.naukri.com/job-listings-staff-software-engineer-cloud-platform-startree-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-120424500906
failed,https://www.naukri.com/job-listings-cloud-security-consultant-aujas-cybersecurity-an-nseit-company-mumbai-gurugram-bengaluru-3-to-12-years-080322501920
failed,https://www.naukri.com/job-listings-principal-engineer-aws-google-cloud-platform-mobile-programming-llc-mumbai-bengaluru-delhi-ncr-3-to-4-years-300524911542
failed,https://www.naukri.com/job-listings-cloud-devops-engineers-knitlogix-mumbai-new-delhi-hyderabad-chennai-bengaluru-1-to-3-years-271123500462
failed,https://www.naukri.com/job-listings-application-developer-google-cloud-full-stack-ibm-india-pvt-limited-gurugram-3-to-6-years-250624911033
failed,https://www.naukri.com/job-listings-data-engineering-google-cloud-python-scala-big-data-essenware-private-limted-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-060624502972
failed,https://www.naukri.com/job-listings-senior-java-developer-with-cloud-gspann-technologies-noida-hyderabad-gurugram-5-to-10-years-040624009812
failed,https://www.naukri.com/job-listings-cloud-sales-specialist-denave-noida-1-to-6-years-260624007343
failed,https://www.naukri.com/job-listings-gcp-cloud-architect-vishanz-business-services-hyderabad-pune-chennai-bengaluru-delhi-ncr-mumbai-all-areas-8-to-13-years-270524002700
failed,https://www.naukri.com/job-listings-java-cloud-engineer-bhavik-m-bardoliwala-gurugram-chennai-5-to-8-years-260624006222
failed,https://www.naukri.com/job-listings-opening-for-gcp-cloud-architect-in-pune-delhi-only-searce-noida-pune-gurugram-9-to-14-years-110424002622
failed,https://www.naukri.com/job-listings-sr-azure-cloud-engineer-coders-brain-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-10-to-12-years-280823502358
failed,https://www.naukri.com/job-listings-oracle-cloud-engineer-architect-fort-technologies-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-8-to-16-years-080524501817
failed,https://www.naukri.com/job-listings-full-time-opportunity-for-azure-gcp-cloud-core-with-ntt-data-ntt-data-information-processing-services-chennai-bengaluru-delhi-ncr-10-to-20-years-210624005854
failed,https://www.naukri.com/job-listings-cloud-services-engineer-accenture-solutions-pvt-ltd-gurugram-3-to-7-years-050624903772
failed,https://www.naukri.com/job-listings-devops-engineer-nurdsoft-remote-5-to-7-years-280224500919
failed,https://www.naukri.com/job-listings-devops-engineer-sledding-technologies-pvt-ltd-remote-7-to-9-years-150424500194
failed,https://www.naukri.com/job-listings-devops-engineer-hackajob-remote-2-to-6-years-110624502537
failed,https://www.naukri.com/job-listings-devops-engineer-maynor-consulting-pvt-ltd-remote-2-to-4-years-271123500341
failed,https://www.naukri.com/job-listings-devops-engineer-voicetree-technologies-pvt-ltd-remote-4-to-5-years-051021500678
failed,https://www.naukri.com/job-listings-aws-data-developer-intone-networks-remote-1-to-5-years-240624500542
failed,https://www.naukri.com/job-listings-devops-kubernetes-engineer-the-hiring-box-remote-5-to-10-years-240723501511
failed,https://www.naukri.com/job-listings-gcp-cloud-engineer-iii-rackspace-technology-remote-4-to-7-years-140324500827
failed,https://www.naukri.com/job-listings-salesforce-professional-gravity-infosolutions-remote-4-to-8-years-280324500395
failed,https://www.naukri.com/job-listings-devops-azure-aws-terraform-intone-networks-remote-4-to-9-years-290324501008
failed,https://www.naukri.com/job-listings-aws-cloud-practice-engineer-iii-iv-rackspace-technology-remote-7-to-12-years-150324500038
failed,https://www.naukri.com/job-listings-platform-architect-intone-networks-remote-4-to-9-years-240624500064
failed,https://www.naukri.com/job-listings-devops-engineer-remote-climate-connect-remote-2-to-7-years-070823501180
failed,https://www.naukri.com/job-listings-aws-devops-engineer-ipropal-allps-remote-3-to-7-years-130624502473
failed,https://www.naukri.com/job-listings-sr-data-engineer-intone-networks-remote-2-to-6-years-240624500728
failed,https://www.naukri.com/job-listings-aws-developer-avestan-technologies-remote-2-to-5-years-160524502691
failed,https://www.naukri.com/job-listings-aws-cloud-practice-engineer-iii-iv-rackspace-technology-remote-7-to-12-years-260224500204
failed,https://www.naukri.com/job-listings-devops-aws-inter-pan-india-veridic-solutions-remote-5-to-7-years-290422502219
failed,https://www.naukri.com/job-listings-aws-cloud-development-engineer-hyqoo-remote-2-to-6-years-240723500009
failed,https://www.naukri.com/job-listings-aws-expert-intellica-remote-3-to-8-years-220323500768
failed,https://www.naukri.com/job-listings-infrastructure-consultant-aws-linux-administrator-brighttier-remote-4-to-8-years-060323501889
failed,https://www.naukri.com/job-listings-comcast-jc-approval-coders-brain-pvt-ltd-remote-5-to-6-years-250823502656
failed,https://www.naukri.com/job-listings-aws-admin-coders-brain-pvt-ltd-remote-4-to-6-years-280823500939
failed,https://www.naukri.com/job-listings-senior-devops-engineer-aws-azure-techbiz-global-remote-5-to-10-years-170424500893
failed,https://www.naukri.com/job-listings-java-aws-developer-coders-brain-pvt-ltd-remote-5-to-9-years-280823503030
failed,https://www.naukri.com/job-listings-aws-infrastructure-administrator-aws-cloud-engineer-mnj-software-private-limited-remote-2-to-6-years-101122502452
failed,https://www.naukri.com/job-listings-aws-textract-developer-coders-brain-pvt-ltd-remote-4-to-9-years-260823500254
failed,https://www.naukri.com/job-listings-devops-engineer-pan-india-axel-remote-0-to-1-years-230921501409
failed,https://www.naukri.com/job-listings-java-developer-with-aws-coders-brain-pvt-ltd-remote-4-to-10-years-280823500806
failed,https://www.naukri.com/job-listings-java-developer-with-aws-coders-brain-pvt-ltd-remote-4-to-8-years-280823500757
failed,https://www.naukri.com/job-listings-nodejs-aws-backend-developer-coders-brain-pvt-ltd-remote-5-to-10-years-280823500702
failed,https://www.naukri.com/job-listings-dot-net-aws-developer-coders-brain-pvt-ltd-remote-3-to-8-years-250823500775
failed,https://www.naukri.com/job-listings-senior-java-aws-developer-mobileprogramming-remote-5-to-9-years-250522501633
failed,https://www.naukri.com/job-listings-js-developer-with-aws-inceptial-infrastructure-amp-technology-llp-remote-4-to-7-years-071122503232
failed,https://www.naukri.com/job-listings-sr-backend-engineer-java-optiwise-ai-remote-5-to-10-years-230424501432
failed,https://www.naukri.com/job-listings-sr-backend-engineer-python-optiwise-ai-remote-5-to-10-years-230424501424
failed,https://www.naukri.com/job-listings-site-reliability-engineer-sticker-mule-remote-2-to-7-years-210820500668
failed,https://www.naukri.com/job-listings-data-engineer-ii-snowflake-aws-sql-etl-vipre-security-group-remote-4-to-8-years-200524500939
failed,https://www.naukri.com/job-listings-data-engineer-ii-snowflake-aws-sql-etl-spiceworks-remote-4-to-7-years-200524500794
failed,https://www.naukri.com/job-listings-aws-data-engineer-numentica-private-limited-remote-2-to-5-years-040624500488
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-gurugram-3-to-5-years-200624909616
failed,https://www.naukri.com/job-listings-devops-engineer-ipropal-allps-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-190624502215
failed,https://www.naukri.com/job-listings-devops-engineer-sumo-logic-noida-2-to-5-years-250624503162
failed,https://www.naukri.com/job-listings-devops-engineer-zenatix-solutions-gurugram-3-to-5-years-260624007933
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-noida-2-to-4-years-190624912560
failed,https://www.naukri.com/job-listings-devops-engineer-n-sight-consulting-group-gurugram-2-to-4-years-110624005319
failed,https://www.naukri.com/job-listings-devops-engineer-simulationhub-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-250624503152
failed,https://www.naukri.com/job-listings-devops-engineer-bluespacelabs-gurugram-2-to-7-years-280722502953
failed,https://www.naukri.com/job-listings-devops-engineer-diverse-lynx-gurgaon-4-to-9-years-220221500805
failed,https://www.naukri.com/job-listings-devops-engineer-hcl-avitas-noida-4-to-5-years-250624502986
failed,https://www.naukri.com/job-listings-devops-backend-engineer-diverse-lynx-noida-2-to-5-years-110621501072
failed,https://www.naukri.com/job-listings-devops-engineer-ipropal-allps-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-260424500944
failed,https://www.naukri.com/job-listings-devops-engineer-easemytrip-com-noida-gurugram-1-to-6-years-220424001633
failed,https://www.naukri.com/job-listings-070423501199
failed,https://www.naukri.com/job-listings-open-position-devops-engineer-exp-2-yrs-location-delhi-celeris-new-delhi-2-to-5-years-120324010095
failed,https://www.naukri.com/job-listings-devops-engineer-diverse-lynx-gurugram-2-to-7-years-210522500729
failed,https://www.naukri.com/job-listings-devops-engineer-arting-digital-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-250424500925
failed,https://www.naukri.com/job-listings-devops-engineer-ipropal-allps-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-250424501238
failed,https://www.naukri.com/job-listings-devops-engineer-intersoft-kk-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-4-years-290224502484
failed,https://www.naukri.com/job-listings-devops-engineer-northcorp-software-pvt-ltd-gurugram-2-to-3-years-220421500016
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-gurugram-3-to-5-years-200624909616
failed,https://www.naukri.com/job-listings-devops-engineer-ipropal-allps-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-190624502215
failed,https://www.naukri.com/job-listings-devops-engineer-sumo-logic-noida-2-to-5-years-250624503162
failed,https://www.naukri.com/job-listings-devops-engineer-zenatix-solutions-gurugram-3-to-5-years-260624007933
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-noida-2-to-4-years-190624912560
failed,https://www.naukri.com/job-listings-devops-engineer-n-sight-consulting-group-gurugram-2-to-4-years-110624005319
failed,https://www.naukri.com/job-listings-devops-engineer-simulationhub-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-250624503152
failed,https://www.naukri.com/job-listings-devops-engineer-bluespacelabs-gurugram-2-to-7-years-280722502953
failed,https://www.naukri.com/job-listings-devops-engineer-diverse-lynx-gurgaon-4-to-9-years-220221500805
failed,https://www.naukri.com/job-listings-devops-engineer-hcl-avitas-noida-4-to-5-years-250624502986
failed,https://www.naukri.com/job-listings-devops-backend-engineer-diverse-lynx-noida-2-to-5-years-110621501072
failed,https://www.naukri.com/job-listings-devops-engineer-ipropal-allps-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-260424500944
failed,https://www.naukri.com/job-listings-devops-engineer-easemytrip-com-noida-gurugram-1-to-6-years-220424001633
failed,https://www.naukri.com/job-listings-070423501199
failed,https://www.naukri.com/job-listings-open-position-devops-engineer-exp-2-yrs-location-delhi-celeris-new-delhi-2-to-5-years-120324010095
failed,https://www.naukri.com/job-listings-devops-engineer-diverse-lynx-gurugram-2-to-7-years-210522500729
failed,https://www.naukri.com/job-listings-devops-engineer-arting-digital-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-250424500925
failed,https://www.naukri.com/job-listings-devops-engineer-ipropal-allps-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-250424501238
failed,https://www.naukri.com/job-listings-devops-engineer-intersoft-kk-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-4-years-290224502484
failed,https://www.naukri.com/job-listings-devops-engineer-northcorp-software-pvt-ltd-gurugram-2-to-3-years-220421500016
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-noida-7-to-9-years-210624911524
failed,https://www.naukri.com/job-listings-devops-engineer-climstech-faridabad-1-to-3-years-291223501142
failed,https://www.naukri.com/job-listings-devops-engineer-wheebox-gurugram-0-to-1-years-130624905996
failed,https://www.naukri.com/job-listings-devops-engineer-naehas-gurugram-4-to-6-years-160224500863
failed,https://www.naukri.com/job-listings-devops-engineer-xivtech-new-delhi-2-to-3-years-110324501447
failed,https://www.naukri.com/job-listings-devops-engineer-diverse-lynx-gurugram-2-to-7-years-080321501088
failed,https://www.naukri.com/job-listings-devops-engineer-vuca-consulting-noida-hyderabad-pune-chennai-bengaluru-thiruvananthapuram-6-to-10-years-310524005663
failed,https://www.naukri.com/job-listings-devops-engineer-appzlogic-appzlogic-mobility-solutions-pvt-ltd-noida-1-to-3-years-140823500200
failed,https://www.naukri.com/job-listings-devops-engineer-diverse-lynx-gurgaon-4-to-9-years-220221500806
failed,https://www.naukri.com/job-listings-devops-engineer-diverse-lynx-noida-3-to-5-years-050221502251
failed,https://www.naukri.com/job-listings-devops-engineer-response-informatics-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-9-years-061023500758
failed,https://www.naukri.com/job-listings-devops-engineer-thotnr-consulting-new-delhi-3-to-5-years-220323500690
failed,https://www.naukri.com/job-listings-sre-devops-engineer-dizvik-technologies-noida-5-to-10-years-190321500962
failed,https://www.naukri.com/job-listings-devops-engineer-serigor-inc-gurugram-3-to-7-years-170822502665
failed,https://www.naukri.com/job-listings-devops-engineer-infinity-soft-systems-noida-new-delhi-4-to-8-years-140922501074
failed,https://www.naukri.com/job-listings-devops-engineer-gnxt-systems-noida-3-to-8-years-030920500545
failed,https://www.naukri.com/job-listings-python-chatgpt-amazon-bedrock-aws-globallogic-noida-pune-bengaluru-3-to-5-years-140624006649
failed,https://www.naukri.com/job-listings-devops-engineer-careerfit-ai-noida-gurugram-delhi-ncr-2-to-7-years-070624005953
failed,https://www.naukri.com/job-listings-hiring-for-a-devops-engineer-gurgaon-ecom-express-gurugram-3-to-8-years-100624004827
failed,https://www.naukri.com/job-listings-devops-engineer-ontic-noida-3-to-4-years-210524500411
